question,label
"다음을 읽어 보세요.
글을 읽고 감동을 받았습니다.
감동을 느끼고 눈물을 흘렸습니다.
감동을 주는 시를 읽었습니다.
어떤 것을 보고 듣고 읽거나 하면서 큰 느낌을 받는 것을 감동이라고 해요.
글을 읽고 독서 감상문을 썼습니다.
책을 읽고 느낀 감동을 독서 감상문으로 썼습니다. 독서 감상문은 시를 읽고도 쓸 수 있습니다.
글을 읽고 느낀 점이나 자신의 생각을 쓴 글을 독서 감상문 이라고 해요.",1
"다음의 문장들에서 괄호 속에 공통적으로 들어갈 낱말을 써 보세요.
친구에게 을 받았어요.
영화를 보고 해서 눈물을 흘렸어요.
글을 읽고 을 느껴 독서 감상문을 썼어요.
같은 시를 읽고도 사람마다 다를 수 있어요.",1
"다음은 독서 감상문입니다. 읽어 보세요.
흥부와 놀부를 읽고
김세라
흥부는 마음씨 좋은 동생이고 놀부는 욕심이 많은 형이다. 흥부는 너무 가난한데 놀부는
부자다. 내가 그렇게 부자인 형이라면 가난한 동생을 많이 도와 줄 것 같다. 그런데 흥부를
그런 형이 아니다. 오히려 동생이 부자가 되니 심술을 낸다. 그러다가 벌을 받았다. 흥부는
마음씨가 좋아서 다친 제비를 고쳐 주고 복을 받았다. 나도 항상 착하게 지내야 할 것 같다.
그런데 내가 흥부라면 착하게 지내면서도 자식을 먹여 살리기 위해 더 열심히 일할 것 같다.",1
"글을 읽고 감동을 느끼면 독서 감상문을 쓸 수 있어요. 최근 읽은 책 중에서 독서
감상문을 쓰고 싶은 책이 있다면 그 책의 제목을 써 보세요.",0
"다음을 읽어 보세요.
글의 주제는 글을 읽는 이에게 글 쓴 사람이 말하려고 하는 중심 내용입니다.
이야기에서 일어난 어떤 일을 사건이라고 합니다. 이야기에는 여러 가지 사건들이 있습니다.
이야기에서 일어난 중요한 일들을 엮으면 줄거리가 됩니다.
흥부와 놀부 이야기로 주제, 사건, 줄거리를 설명하면 다음과 같습니다.
주제 착한 일을 하면 복을 받을 수 있다.
사건
흥부는 부러진 제비 다리를 고쳐 주었습니다.
놀부는 쌀을 얻으러 온 동생 농부를 쫓아냈습니다.
줄거리
옛날에 흥부와 놀부 형제가 살았습니다. 놀부는 마음씨가 나쁘고 흥부는
착했습니다. 그런데 놀부는 부자고 흥부는 가난했습니다. 하지만 놀부는
동생을 도와주지 않았습니다. 그러던 어느 날 흥부가 새끼 제비의 부러진
다리를 고쳐 주었어요. 흥부는 이런 착한 일로 복을 받아 부자가 되었습니다.
이 소식을 들은 놀부는 샘이 나서 일부러 제비 다리를 부러뜨리고 제비
다리에 붕대를 감아 주었습니다. 놀부는 이런 나쁜 일을 저질러 벌을 받았
습니다. 흥부는 가난해진 놀부를 도와서 함께 잘 살았습니다.",1
"다음 글을 읽고 물음에 대답해 보세요.
개미와 베짱이
어느 마을에 개미와 베짱이가 살았습니다. 개미는 따뜻한 봄과 여름 가을에 열심히 일했
습니다. 하지만 베짱이는 열심히 일하는 개미를 놀리며 놀기만 했습니다. 그러다 겨울이
왔습니다. 개미는 평소에 열심히 일해서 모아둔 먹을거리로 따뜻한 겨울을 지냈습니다. 그러나
베짱이는 평소에 모아둔 먹을 것이 없어 굶어 죽고 말았습니다.
위의 글의 주제는 무엇인지 골라 보세요.
열심히 일하기보다는 열심히 놀자. 먹을 것을 많이 주변에 나누어 주자.
주변 사람들이 저축을 하면 말리자. 평소 열심히 일해서 어려운 일을 대비하자.",1
개미와 베짱이 이야기에서 사건이라고 할 수 있는 것을 모두 골라 적어 보세요.,1
"다음을 읽어 보세요.
여행을 통해 견문을 넓혔습니다.
여행에서 견문을 쌓아 돌아왔습니다.
여행을 하면서 보거나 들어서 알게 된 것을 견문이라고 해요.
여행에서 느끼고 생각한 감상을 기행문으로 써 보았습니다.
견문에 대한 생각이나 느낌을 감상이라고 해요.
여행을 통해 얻은 견문과 감상을 쓴 글을 기행문 이라고 해요.
박물관을 다녀와서 견학 기록문을 썼습니다.
어떤 장소를 견학하고 알게 된 것을 중심으로 쓴 글을 견학 기록문 이라고 해요.",1
"관련 있는 것끼리 짝지어 보세요.
견문에 대한 생각이나 느낌 기행문
여행을 하면서 보거나 알게 된 것 견문
여행을 통해 얻은 견문과 감상을 쓴 글 견학 기록문
어떤 장소를 견학하고 알게 된 것을 중심으로 쓴 글 감상",-1
"괄호 속의 두 낱말 중 적절한 것을 선택해서 문장을 완성해 보세요.
여행을 통해 견문, 기행문을 넓혀서 돌아 왔습니다.
여행하면서 생각하고 느낀 감상, 견학 기록문을 일기에 써 보았습니다.",1
견학을 가 본 적이 있어요 어디로 누구와 갔어요 거기서 보고 알게 된 것은 무엇인가요,1
"다음을 읽어 보세요.
과거와 관련된 시간 표현은 지난 어제 전에 등과 했습니다와 같은 것들이 있습니다. 현재와 관련된 시간 표현은 지금 오늘 등과 합니다와 같은 것들이 있습니다.
미래와 관련된 시간 표현은 나중에 내일 등과 할 것입니다와 같은 것들이 있습니다.
과거 지나간 일 현재 지금 일어나는 일 미래 나중에 일어날 일과
관련된 표현들을 시간 표현 이라고 해요
어른께는 높임말을 써야 합니다.
아버지께서’ 할머니께서는 높임말입니다.
어른들이 하는 행동을 말할 때는 합니다라고 하지 않고 하십니다라고 하는 것도 높임말입니다.
나보다 나이가 많은 사람을 높일 때 높임말을 써요.",0
"다음 문장에서 시간 표현을 바르게 밑줄 그은 문장을 골라 보세요.
강아지가 귀엽다.
내일 일은 내일 생각해라.
어제 친구에게 선물을 주었어요.
친구들에게 친절하게 말해 보자.",1
"다음 문장에서 시간 표현을 바르게 사용한 문장을 골라 보세요. 
어제 밥을 많이 먹을 것입니다.
예전에는 날씨가 흐릴 것입니다.
내일은 놀이 공원에 갈 것입니다.
지난 일요일에 제주도에 가는 중입니다.",0
"다음 문장에서 높임말을 바르게 사용한 문장을 골라 보세요.
아버지가 가족 여행을 가자고 하였습니다.
할아버지께서 신문을 읽으십니다.
어머니에게 선물을 주었습니다.
할머니가 밥을 먹습니다.",0
시간 표현을 사용하여 어제 한 일을 세 가지 써 보세요.,1
"다음을 읽어 보세요.
동생이 밥을 먹습니다. 나는 공부를 열심히 했습니다. 할머니께서 바느질을 하십니다.
위에서 밑줄 그은 부분과 같이 문장에서 누가 무엇이 를 나타내는 부분을 주어라고 해요. 꽃이 예쁘다. 나는 축구를 했습니다. 아버지 직업은 의사입니다.
위에서 밑줄 그은 부분과 같이 문장에서 어찌하다 어떠하다 무엇이다를
나타내는 부분을 서술어라고 해요.
귀여운 강아지를 보았습니다. 공부를 열심히 했습니다. 하늘이 무척 푸릅니다.
위에서 밑줄 그은 부분과 같이 문장에서 꾸며주는 일을 하는 것을
꾸며주는 말이라고 해요.",1
"굵게 밑줄 그은 부분이 주어 서술어 꾸며 주는 말 중에 무엇인지 바르게 짝지
어 보세요.
바다가 매우 넓습니다. 주어
구름이 뭉게뭉게 피어났습니다. 서술어
고양이가 생선을 맛있게 먹습니다. 꾸며 주는 말",0
"다음 문장에서 주어에 밑줄 그은 것을 골라 보세요.
복도가 좁아요. 오늘은 친구가 예뻐 보이네요.
숙제가 너무 쉽다. 친구들과 하루 내내 놀았습니다.",1
"다음 문장에서 서술어에 밑줄 그은 것을 골라 보세요.
바람이 세게 불어요. 저는 친구들을 돕고 싶습니다.
공부를 열심히 하자. 꽃이 예쁘게 피었습니다.",-1
"다음 문장에서 꾸며 주는 말을 찾아보세요.
비가 너무 많이 내립니다.",0
"다음을 읽어 보세요.
당신의 뜻에 찬성을 표합니다.
네 의견에 찬성이야.
찬성이라면 손을 들어 주십시오.
다른 사람의 의견이 맞다고 생각하거나 이를 표시하는 것을 찬성이라고 해요.
저는 그 의견에 반대입니다.
반대라면 그 이유를 말씀해 주세요.
네 의견에 반대라고 해서 너를 싫어한다는 것을 아니야.
다른 사람의 의견이 맞지 않다고 생각하거나 이를 표시하는 것을 반대라고 해요.
수학여행을 갈지 말지 토론을 했습니다.
학급회의 시간에 열띤 토론이 벌어졌습니다.
찬성과 반대로 나뉘어 토론을 하였습니다.
찬성과 반대로 나뉘어 주장과 근거를 내세워 의견을 펼치는 것을 토론이라고 해요.",-1
"관련 있는 설명과 낱말을 짝지어 보세요.
네 뜻과 같은 생각이야 찬성
우리 이 문제에 대해 찬성과 반대로
나누어 의견을 나누어 보자!
반대
네 뜻과 나는 다른 생각이야 토론",0
"다음 두 사진을 보고 다음 문장을 읽어 보세요.

팝콘처럼  톡톡  터지는  벚꽃

-  벚꽃이  피는  모습을  팝콘이  터지는  것에  비유하였습니다.

-  둥근  달을  공에  비유하였습니다.

-  ‘사과  같은  내  얼굴’은  비유적  표현입니다.

어떤 것을 직접 말하지 않고 비슷한 점이 있는 다른 것과 연결해 말하는 것을   비유라고 해요. 비유해서  표현하는  것을 비유적 표현 이라고  해요.",-1
"1. 다음 문장에서 ‘내 얼굴’을 무엇에 비유하였는지 쓰세요.

사과  같은  내  얼굴               (                           )",0
"2. 다음 중 비유적 표현이 아닌 것은 어느 것인가요? (     )

①  불같은  태양

②  어제  먹은  사과

③  꽃처럼  예쁜  엄마

④  푸른  하늘은  바다이다.",1
주변에 있는 물건 중 하나를 골라 비유적 표현으로 말해 보세요.,0
"다음 그림은 무엇인가요?

-  신문에는  여러  개의  신문  기사가  있습니다.

-  신문  기사를  읽으면  새로운  소식을  알  수  있습니다.

-  신문  기사에는  누가,  언제,  어디서,  무엇을,  어떻게,  왜
하였는지가  자세히  나와  있습니다.

어떤  사실이나  소식을  알리는  글을   신문 기사 라고  해요.",1
"1. 다음에서 설명하고 있는 것이 무엇인지 찾아 ○표 하세요.


어떤  사실이나  소식을
알리는  글이에요.

편지

신문  기사

일기

독서  감상문",0
"2. 다음 빈칸에 공통으로 들어갈 말을 쓰세요. (                  )

-                  를 읽으면 새로운 소식을 알 수 있습니다.

-                  에는 누가, 언제, 어디서, 무엇을, 어떻게, 왜 하였는지가 자세히

나와 있습니다.",1
오늘 신문에 나온 신문 기사를 3개 찾아보세요.,1
"다음의 낱말들은 무엇을 나타내는 말인가요?


고맙다

기쁘다

미안하다

-  감사하는  마음을  편지로  썼습니다.  편지는  마음을  표현하는  글입니다.

-  기쁜  마음을  일기에  썼습니다.  일기는  마음을  표현하는  글입니다.

-  친구에게  미안한  마음을  시로  썼습니다.  시는  마음을  표현하는  글입니다.

마음을  담아  쓰는  시,  편지,  일기와  같은  글을

마음을 표현하는 글 이라고  해요.",1
"1. 다음 글은 어떤 마음을 표현하는 글인지 찾아 연결하세요.


1) 민수에게.

민수야, 오늘 미술 시간에 준비물
빌려줘서 고마웠어. 나도 너에게

?

좋은 친구가 될게.

고마워.

201?년 4월 8일 현주가

2) 201?년 4월 8일 날씨: 맑음.

잃어버린 우산

오늘  우산을  버스에  두고  내렸다.   ?
효진이가 생일 선물로 사 준 우산을
말이다.  기분이  좋지  않아서  밥도
먹기가 싫었다.

?    ① 고마운 마음

?    ② 축하하는 마음

?    ③ 걱정하는 마음

?    ④ 속상한 마음",0
나의 마음을 표현하는 글에는 어떤 것이 있는지 그 종류를 써 보세요.,-1
"무엇을 하고 있는 그림인가요?

-  면담을  하기  전에는  면담할  사람과  미리  약속을  합니다.

-  면담을  할  때는  사람을  직접  만나서  질문을  합니다.

-  면담이  끝나면  면담한  내용을  잘  정리합니다.

직접  사람을  만나서  대화를  주고받으며  정보를  얻는  것을   면  담 이라고  해요.

면담을  하기  전,  면담을  하는  중,  면담을  한  후에  해야  할  일들과  순서가  있는데,
이것을   면담   절차 라고  해요.",-1
"1. 다음에서 민정이는 무엇을 하였는지 알맞은 것을 찾아 ○표 하세요.

상담

민정이는  요리사를  찾아가서  요리사가  되려면  어떻게

면담

하여야  하는지  물어보았습니다.                                     농담",0
"2. 다음에서 빈칸에 알맞은 말을 쓰세요.

면담을 하기 전, 면담을 하는 중, 면담을 한 후에 해야 할 일들과 순서를

라고 해요.",1
면담 하고 싶은 사람은 누구인지 말해 보세요. 무엇을 물어보고 싶나요?,-1
"다음 글은 무엇을 말하고 있나요?

가                                                                            나

-  광고는  생각을  알리고  다른  사람을  설득합니다.

-  우유를  알리고  팔기  위해서  광고를  합니다.

-  광고는  다른  사람에게  물건을  사도록  권장합니다.

생각이나  상품을  알리고  권장하는  것을   광고 라고  해요.

권장 은  다른  사람에게  어떤  행동을  하도록  권하는  것을  뜻해요.",0
"1. 위의 ??와 ??의 광고를 보고 무엇을 권장하고 있는지 알맞은 것을 연결하세요.


1) 광고 ??       ?



2) 광고 ??       ?

?    ㉠ 우유를 마시자.

?    ㉡ 우유는 나쁘다.

?    ㉢ 손을 깨끗이 씻자.

?    ㉣ 예방 주사를 맞자.",1
"텔레비전에 나오는 광고를 보고, 무엇을 권장하고 있는 것인지 말해 보세요.",-1
"다음의 만화를 읽어 보세요.

광고를  볼  때는  광고가  믿을  만한  것인지   신뢰성 을  따져  보아야  해요.  먼저,  광고에서

전하고자  하는  생각이  무엇인지  광고의    의도 를  파악하고,  사실보다  지나치게  좋게

과장 해서  말하지는  않았는지  살펴보아야  해요.",1
"1. 다음 광고의 의도는 무엇인가요? (     )

①  볼펜을  사라는  것

②  연필을  사라는  것

③  연필이  나쁘다는  것

④  볼펜이  나쁘다는  것",-1
"2. 다음에서 설명하는 것이 무엇인지 쓰세요.

남이  얼마나  믿을  만한  것인지를  나타내는  것이에요.",1
"3. 다음 빈칸에 알맞은 말을 연결해 보세요.


①              은   ②

?                          ?

것을   ③

?

것처럼  부풀려  말하는  것이에요.

?                          ?                              ?



작은                 과장                      큰",0
"내가 본 광고는 신뢰성이 있나요? 광고의 의도는 무엇인지, 과장된 내용은 없는지
말해 보세요.",0
"다음의 대화를 읽어 보세요.

엄마,  저  용돈  좀
올려주세요.

용돈을  올려달라고?

그럼,  왜  용돈을  올려야  되는지
엄마를  설득해  보렴.

-  나는  용돈을  올려  달라고  엄마를  설득하였습니다.

-  친구가  함께  놀자고  나를  설득합니다.

-  선생님이  학생들을  설득하였습니다.

설득 이란  다른  사람에게  잘  설명하고  이해시켜서
자신의  의견에  따르도록  하는  것이에요.",-1
"1. 다음 중 ‘설득’에 대한 설명으로 알맞지 않은 것은 어느 것인가요? (      )

①  다른  사람에게  잘  설명하는  것이에요.

②  다른  사람을  잘  이해시키는  것이에요.

③  다른  사람의  의견을  무시하는  것이에요.

④  다른  사람이  내  의견에  따르도록  하는  것이에요.",0
"2. 다음 문장을 읽고 빈칸에 알맞은 말을 쓰세요.

광고에서  물을  아껴쓰자고  우리를              합니다.",-1
부모님께 용돈을 올려 달라고 설득하려면 어떻게 말해야 할까요?,-1
"다음의 낱말을 읽어 보세요. 같은 색 카드의 낱말은 어떤 공통점?? 있을까요?


하늘                학교

바다                친구

라디오
아파트

-  우리말  낱말에는  고유어,  한자어,  외래어가  있습니다.

-  ‘하늘’과  ‘바다’는  고유어입니다.

-  ‘학교(學校)’와  ‘친구(親舊)’는  한자어입니다.

-  ‘라디오(radio)’와  ‘아파트(apartment)’는  외래어입니다.

고유어 는  우리말에  원래부터  있던  낱말이에요.

한자어 는  중국의  한자를  바탕으로  만들어진  낱말이에요.

외래어 는  다른  나라의  말이  들어와서  우리말처럼  쓰이는  낱말이에요.",0
"1. 다음 내용에 알맞게 선으로 연결하세요.


‘학교’와 ‘친구’처럼 중국의 한자어를 바탕으로

1)

만들어진 낱말이에요.

?                                 ?     ㉠  고유어


‘라디오’와 ‘아파트’처럼 다른 나라의 말이

2)

들어와서 우리말처럼 쓰이는 낱말이에요.

?                                 ?     ㉡  한자어


‘하늘’과 ‘바다’처럼 우리말에 원래부터 있던

3)

낱말이에요.

?                                 ?     ㉢  외래어",-1
"‘지우개’, ‘공책’, ‘볼펜’은 각각 고유어, 한자어, 외래어 중에 어떤 낱말일까요?",-1
"다음 그림의 이야기를 알고 있나요? 주인공은 누구인가요?

-  이  이야기의  인물은  백설공주와  일곱
난쟁이입니다.

-  이  이야기의  배경은  숲  속입니다.

-  위  그림의  사건은  일곱  난쟁이들이  백설공주를
반겨주는  것입니다.

-  인물,  사건,  배경을  이야기의  구성  요소라고
합니다.

이야기  속의  주인공을  인물이라고  해요.  그리고  인물들에게  일어난  일들을  사건이라고  해요.
사건이  일어난  때와  장소를   배경 이라고  하지요.

인물,  사건,  배경이  모두  있어야  이야기가  완성되어요.
그래서  이것을   이야기의 구성 요소 라고  해요.",1
"1. 다음 중 이야기의 구성 요소를 찾아 모두 ?표 하세요.


사건             인물

읽는  이           배경

지은이",1
"2. 다음 낱말 중 배경을 알 수 있는 것을 찾아 ○표 하세요.

낮            백설공주          왕자            숲  속       일곱 난쟁이",0
"
내가 좋아하는 이야기 중에 한 가지를 골라 이야기의 구성 요소를 살펴보세요.",1
"다음 그림에서 학생은 무엇을 하고 있나요?

-  도서관에서  읽을거리를  찾아  읽었습니다.

-  주제에  따라  필요한  읽을거리가  다릅니다.

-  이  잡지에는  재미있는  읽을거리가  많습니다.


읽을거리 는  읽을  만한  글이나  책을  뜻하는  말이에요.",1
"1. 다음 빈칸에 들어갈 말로 알맞은 것을 모두 찾아 ?표 하세요.

읽을거리란  읽을  만한        이나        을  뜻하는  말이에요.

공책                눈                글                물",-1
"2. 다음 빈칸에 들어갈 말을 쓰세요.

나는  도서관에서                         를  찾아  읽었습니다.",0
"3. 다음 빈칸에 공통으로 들어갈 말을 쓰세요.

읽을  만한  글이나  책은  ‘읽을             ’,

구경할  만한  것은  ‘볼             ’, 먹을  것은  ‘먹을             ’",1
우리나라의 역사에 대해 알아보려면 어떤 읽을거리를 찾으면 될까요?,-1
"무엇을 하는 데 필요한 물건들일까요?

소리를  기록하는  것을   녹음 이라고  해요.",1
"1. 다음 빈칸에 알맞은 낱말은 무엇일까요? (                        )

? 같은 소리를 여러 번             했습니다.

? 동물 소리를             했습니다.

? 테이프를 넣어             을 했습니다.

?             이 잘되어 소리가 선명하게 들렸습니다.


? 휴대용 기로 면담한 내용을 모두

할 수 있었습니다.",-1
녹음을 하기 위해서는 무엇이 필요할까요?,1
"다음 낱말들과 관련이 깊은 낱말은 무엇일까요?

분별력         판단력            눈

-  내  친구는  물건을  고르는  안목이  뛰어납니다.

-  도자기에  대한  어머니의  깊은  안목이  놀라웠습니다.

-  이  문제를  해결하기  위해서는  장기적인  안목이  필요합니다.

사물을  보고  분별하는  능력을   안목 이라고  해요.",-1
"1. 빈칸에 공통으로 들어갈 낱말을 쓰세요. (                        )

? 이번 단원을 공부하면서 예술에 대한             을 높일 수 있었습니다.

? 내 친구는 그림을 보는             이 매우 뛰어납니다.

? 눈앞의 이익만 보지 말고 장기적인             으로 판단해야 합니다.",-1
"내가 잘할 수 있는 일을 생각하며 (      ) 안에 알맞은 말을 넣어 문장을 말해 보세요.

“나는 (           )에 대한 뛰어난 안목을 가지고 있어요.”",1
"무엇에 대한 내용인지 생각하며 다음 글을 읽어 보세요.


저는  음식을  먹을  때  먹을  만큼만  받고  남기지   주장

말아야  한다고  생각합니다.

요즈음  점심시간에  우리  반에서  발생하는  음식물
쓰레기의  양이  많아지고  있습니다.  음식물  쓰레기
가  많아지면  여러  가지  문제가  발생합니다.

첫째,  음식물  쓰레기는  환경을  더럽힙니다.  둘째,
음식물  쓰레기를  처리하는  데에  많은  돈이  듭니다.

논설문

어떤  문제에  대한  자신의  생각을   주장 이라고  하고,

주장을  뒷받침하는  내용을   근거  라고  해요.

논설문 은  어떤  문제에  대해  자신의  주장과  근거를  내세우는  글을  말해요.",0
"1. 다음 내용에 알맞게 선으로 연결하세요.

1)       어떤  문제에  대한  자신의  생각     ?                                     ?   
   ㉠  근거

2)       자신의  생각을  뒷받침하는  내용    ?                                     ?     
 ㉡  주장",1
"2. 다음에서 설명하는 것이 무엇인지 찾아 ?표 하세요.

어떤  문제에  대해  자신의  주장과  근거를  내세우는  글입니다.


광고             일기

편지            설명문

논설문",-1
“고운 말을 사용하자.”라는 주장에 대해 알맞은 근거를 한 가지만 말해 보세요.,1
"다음의 대화를 읽어 보세요.

-  논설문은  서론,  본론,  결론으로  짜여  있습니다.

-  논설문의  서론에서는  글쓴이의  주장을  밝힙니다.

-  논설문의  본론에서는  글쓴이의  주장에  대한  근거를  씁니다.

-  논설문의  결론에서는  글의  내용을  요약하고  주장을  다시  한  번  강조합니다.

-  글을  잘  쓰려면  글에  꼭  필요한  내용만  뽑아서  개요를  씁니다.


논설문의  처음  부분을

서론 ,  가운데  부분을

본론 ,  끝  부분을

결론 이라고  해요.

글을  쓸  때  글의  처음,  가운데,  끝  부분에  무엇을  쓸지  중요한  것만  간단히  뽑아낸  것을

개요 라고  해요.",1
"1. 다음 내용에 알맞게 선으로 연결하세요.

1)        서론      ?                                                                     
?  ㉠  끝

2)        본론      ?                                                                     
?  ㉡  처음

3)        결론      ?                                                                     
?  ㉢  가운데",0
"2. 다음에서 설명하는 것이 무엇인지 찾아 ?표 하세요.

글을  쓸  때  글의  처음,  가운데,  끝  부분에  무엇을  쓸지  중요한  것만  간단히  뽑아낸  것

본론              결론              서론              개요              주장",1
논설문은 어떻게 짜여 있나요? 개요에는 어떤 내용이 들어가나요?,1
"1. 다음에서 설명하는 것을 찾아 ?표 하세요.

자신이  쓴  글을  다시  읽고  어색한
부분을  찾아  고치는  것

편지쓰기         개요쓰기

고쳐쓰기         일기쓰기",0
