grade,num,subject,question
C,165,국어,"다음을 보고 무엇을 하고 있는지 말해 보세요.

-  시는  연과  행으로  이루어져  있습니다.

-  시에서  반복되는  말을  생각하며  시를  낭송해  봅시다.

-  시를 읽으면서  떠오르는 장면이나 느낌을  친구들과 이야기하면,  내가 몰랐던 다양한  생각을
알  수  있습니다.

-  시에는  한  대상을  다른  대상에  빗대어  표현하는  비유적  표현이  있습니다.

시 는  글쓴이의  생각이나  감정을  함축적인  언어로  표현한  글이에요.
‘함축적’은  말이나  글  속에  어떤  뜻을  담고  있다는  뜻이에요."
C,166,국어,"물새는
물새라서  바닷가

모래밭에
알을  낳는다.

보얗게  하얀  물새알.

…
물새알은

간간하고  짭조름한
미역  냄새.
바람  냄새.

1. 다음을 읽고, 알맞은 말에 ○표 하세요.

1)  이  시는  (   연과  행  /   문장과  문단  )으로  이루어져
있습니다.

2)  이  시에는  반복되는  말이  (  있습니다  /  없습니다  ).

3)  이  시를  읽으면  (  숲  속  나무가  /  바닷가  모래밭이  )

떠오릅니다.

4)  이  시는  (  하얀색  /  빨간색  ),  (  단  맛  /  짠  맛  )과
잘  어울립니다."
C,167,국어,"‘어휘 연습’  1번의 시에서 반복되는 부분이 어디인지 말해
보세요."
C,168,국어,"다음을 보고 무엇을 읽고 있는지 말해 보세요.

-  동화는  어린이를  대상으로  지은  이야기입니다.

-  동화에는  여러  인물이  나와서,  각  인물이  겪고  있는  갈등을  이해하는  것이  중요합니다.

-  동화를  읽으면서  어떤  일이  일어나고  있는지  사건을  파악해야  합니다.

어린이를  대상으로  하는  동화 는  글쓴이가  있음직한  이야기를

상상하여  글로  쓴  문학  작품이에요."
C,169,국어,"1. 다음에서 어느 것이 동화인지 고르세요.


㉠
물새는

물새라서  바닷가  모래밭에
알을  낳는다.

보얗게  하얀  물새알.

㉡

왕자는  몸이  아픈  아이가  너무  불쌍해서
눈물을   흘렸습니다.    그래서   그   아이를
도와주기로  했습니다.  아이에게  귀한  구슬을
선물하기로  한  것입니다."
C,170,국어,"2. 다음을 읽고 알맞은 말에 ○표 하세요.

1)  동화는  (  진짜  있었던  /  있을  법한  )  이야기입니다.

2)  동화에는  (  인물,  사건,  배경  /  해설,  대사,  지문  )이  있습니다."
C,171,국어,동화를 읽을 때에는 세 가지를 파악해야 해요. 그 세 가지는 무엇인지 말해 보세요.
C,172,국어,"다음을 보고 무슨 장면인지 말해 보세요.

왕자님

왜  울고  있어요?

제비야  나는
행복한  왕자야.

-  희곡이  있어야  배우들이  무대에서  연극을  할  수  있습니다.

-  희곡을  보면  인물이  하는  말과  행동을  알  수  있습니다.

-  희곡은  이야기가  해설,  대사,  지문으로  되어  있습니다.  해설을  통하여  시간적  배경과
공간적  배경을  알  수  있습니다.  대사는  인물이  직접  하는  말이고,  지문은  괄호  안에  써서
인물의  행동이나  표정을  나타내는  부분입니다.

희곡 은  연극을  하기  위하여  대사를  중심으로  하여  쓴  문학  작품이에요."
C,173,국어,"1. 다음은 보고 알맞은 말에 ○표 하세요.

1)  연극을  위해  쓴  글은  (  동화  /  희곡  )입니다.

2)  해설,  대사,  지문이  있는  것은  (  동화  /  희곡  )입니다."
C,174,국어,"2. 다음을 보고 서로 어울리는 것을 연결하세요.

1)      해설      ?                            ?    ㉠ 인물이 직접 하는 말

2)      대사      ?                            ?    ㉡ 인물의 행동이나 표정을 나타내는 부분

3)      지문      ?                            ?    ㉢ 때, 곳, 나오는 인물, 무대를 설명하는 
부분"
C,175,국어,"희곡을 연극으로 공연한다면, 배우들은 해설, 대사, 지문 가운데에서 어느 부분을
소리 내어 읽어야 할까요?"
C,176,국어,"다음 인물들은 서로 무슨 생각을 하고 있는지 말해 보세요.

갈등 은  서로  생각이  달라서  부딪히거나,  마음속에서  어떻게  할지  몰라  괴로워하는  거예요.

이야기에는  서로  다른  인물  사이의  갈등이나  인물  혼자  하는  갈등이  드러나  있어요."
C,177,국어,"1. 다음을 읽고 빈칸에 알맞은 말을 쓰세요.

이야기 속 인물들은 어떤 결정을 하기 전에 어떻게 해야 할지 몰라 마음속에 많은

㉠               을  겪습니다.  그리고  서로  생각이  다른  인물들  사이에   ㉡               이

생기기도  합니다.  이야기의  흐름을  알고  싶다면  인물들에게    ㉢                 이  왜
생기고 어떻게 해결되었는지 알아야 합니다."
C,178,국어,"2. 다음에서 갈등?? 나타난 부분을 찾아 ○표 하세요.


㉠ 산속에 눈보라가 몰아칩니다.
나그네와 남자는 길을

→

잃었습니다.

㉡ 그때 눈 속에 쓰러져 있는
노인을 보았습니다. 노인은

→

정신을 차리지 못하고

있었습니다.

㉢ 나그네는 노인을 도와주자고
했고, 남자는 혼자 가겠다고
했습니다."
C,179,국어,"여러분이라면 노인을 도와 함께 산을 내려갈 건가요? 아니면 혼자 산을 내려갈
건가요? 그 이유도 함께 적어봅시다."
C,180,국어,"다음을 읽고, 설명 방법에는 무엇이 있는지 이야기해 보세요.

-  어떤  대상을  설명하는  발표를  할  때에는  내용을  쉽게  알  수  있는  설명  방법을  사용하여야
합니다.


대상을

설명 하는

방법 에는  분석,  분류,  비교와  대조  등이  있어요.

-  자동차의  구조를  설명하려고  할  때는  분석의  방법으로  설명합니다.

-  자동차의  종류를  설명할  때는  분류의  설명  방법을  선택합니다.

-  자동차와  자전거의  공통점과 차이점을  말하고  싶다면 비교와  대조의  방법으로 설명합니다.

분석 은  전체를  여러  부분이나  요소로  나누어  설명하는  방법이에요.

분류 는  일정한  기준에  따라  같은  것끼리  묶어서  설명하는  방법이에요.

비교 와    대조 는  두  대상의  비슷한  점이나  다른  점을  견주어  설명하는  방법이에요."
C,181,국어,"1. 다음을 보고 알맞은 것을 연결해 보세요.

㉠ 두 대상을 견주어서

① 곤충은 머리, 가슴, 배의


1)     분석

2)     분류
비교와

3)     대조

?        ?             비슷한 점이나 다른

점을 설명합니다.

?        ?      ㉡ 전체를 부분으로

나누어 설명합니다.

㉢ 어느 기준에 따라

?        ?             나누거나 묶어서
설명합니다.

?        ?            세 부분으로 이루어져

있습니다.

② 개와 고양이는 사람과 친한

?        ?            동물입니다. 개는 주로 낮에

활동하지만, 고양이는 주로
밤에 활동합니다.

?        ?     ③ 문학은 시, 소설, 희곡,

수필로 나뉩니다."
C,182,국어,자전거와 오토바이를 비교와 대조의 방법으로 설명해 보세요.
C,183,국어,"사람들이 무엇을 하고 있나요?

-  사람들이  발표를  듣고  있습니다.

-  발표회장에는  사회자,  발표자,  청중이  함께  있습니다.

모임이나  식에서  진행을  맡아보는  사람을   사회자 라고  합니다.

사람들  앞에서  어떤  내용에  대해  말하는  사람을   발표자 라고  합니다.

발표나  음악  등을  듣기  위하여  모인  사람들을   청중 이라고  합니다."
C,184,국어,"1. 알맞은 것끼리 이어 보세요.


1)       사회자

?               ?   ㉠ 발표를 듣기 위해 모인 사람들


2)       발표자

?               ?   ㉡ 진행을 맡아보는 사람


3)         청중

?               ?   ㉢ 어떤 내용에 대해 말하는 사람"
C,185,국어,"위 그림에서 사회자, 발표자, 청중을 찾아보세요."
C,186,국어,"다음을 보고 ‘식은 죽 먹기’라는 말의 뜻이 무엇인지 이야기해 보세요.

-  ‘식은 죽 먹기’는 옛날부터 사람들 사이에서 전해져 오는 교훈이 담긴 짧은 말로 ‘매우 쉬운
일’을  말할  때  사용하는  속담입니다.

-  ‘비행기  태운다’는  관용어는  ‘남을  지나치게  칭찬한다’는  뜻입니다.  오랫동안  습관적으로
자주  쓰이면서  요즘에도  자주  사용하는  말입니다.

-  관용어와  속담은  요즘에도  사람들이  자주  사용하는  관용  표현입니다.


관용 표현 은  원래의  뜻과는  다르게  새로운  뜻으로  굳어져

자주  쓰는  표현이에요.  관용어와  속담이  있어요."
C,187,국어,"다음을 보고 ‘식은 죽 먹기’라는 말의 뜻?? 무엇인지 ??야기해 보세요.

-  ‘식은 죽 먹기’는 옛날부터 사람들 사이에서 전해져 오는 교훈이 담긴 짧은 말로 ‘매우 쉬운
일’을  말할  때  사용하는  속담입니다.

-  ‘비행기  태운다’는  관용어는  ‘남을  지나치게  칭찬한다’는  뜻입니다.  오랫동안  습관적으로
자주  쓰이면서  요즘에도  자주  사용하는  말입니다.

-  관용어와  속담은  요즘에도  사람들이  자주  사용하는  관용  표현입니다.


관  용    표

현 은  원래의  뜻과는  다르게  새로운  뜻으로  굳어져

자주  쓰는  표현이에요.  관용어와  속담이  있어요."
C,188,국어,"2. 다음에 나온 관용 표현의 뜻을 찾아 연결해 보세요.

1)    발이 넓다.                          ?                      ?    ㉠ 사귀어 아는 
사람이 많다.

2)    발 벗고 나서다.                   ?                      ?    ㉡ 쉬운 일이라도 서로 
도우면 쉽다.

3)    백지장도 맞들면 낫다.          ?                      ?    ㉢ 원인이 없으면 결과가 있을 수 
없다.

4)    아니 땐 굴뚝에 연기 날까.    ?                      ?    ㉣ 어떤 일에 적극적으로 열심히 나서다."
C,189,국어,"‘우리 엄마는 손이 커서 음식을 많이 만들어요.’에서 관용 표현에 ○ 표해 보세요.

그리고 무슨 뜻인지 적어 보세요."
C,190,국어,"다음을 보고 무엇을 하고 있는지 말해 보세요.

-  연설문은  여러  사람  앞에서  자기의  생각이나
주장을  발표하기  위한  글입니다.

-  수업 시간에 발표하기  위해서 연설문을 쓰고  미리
연습했습니다.

-  연설문은 듣는이를 설득하기 위하여 자신의 주장을
뒷받침하는  적절한  근거를  제시해야  합니다.


연설문

은  연설할  내용을  적은  글이에요.

‘연설’은  여러  사람  앞에서  자신의  생각이나  주장을  발표하는  거예요."
C,191,국어,"1. 다음을 보고 빈칸에 알맞은 말을 쓰세요.

연설은  우리  주변에서  많이  들을  수  있어요.  월요일마다  교장  선생님께서  하시는
훈화  말씀도  연설이고,  우리  이모  결혼식에서  주례  선생님이  하신  말씀도  연설입

니다.  이렇게  여러  사람한테  연설을  하려면  무슨  말을  할지  미리                  을
써야 합니다."
C,192,국어,"2. 다음에서 연설문을 모두 찾아 ○ 표 하세요.


① 여러분,  요즘 날씨가 추워
져서 감기에 걸린 친구들이
많습니다. 공기가 차가우니
교실 문을 꼭 닫고 다닙시다.

② 여러분,    판소리를   들어
보셨어요? 서양에 오페라가
있다면 우리에게는 판소리가
있습니다. 판소리는 소리꾼이
노래와 말, 몸짓으로 공연
합니다.

③ 제가 학생회 회장이 된다면,
급식에 여러분이 좋아하는
반찬을  꼭  넣도록  하겠습
니다."
C,193,국어,우리 주변에서 들을 수 있는 연설에는 무엇이 있을까요? 그 연설문의 내용은 어떠한가요?
C,194,국어,"다음을 보고 친구들?? 무엇을 하고 있는지 말해 보세요.

-  주장이  올바른지  따져  보는  것이  주장의  타당성을  판단하는  것입니다.

-  주장의  타당성을  판단하려면  주장이  중요한  내용인지,  실천할  수  있는  것인지,  근거가
적절한지  하나씩  생각해  봐야  합니다.

-  주장의  타당성을  판단하면  연설하는  사람이  하는  주장이  올바른지  따져  볼  수  있습니다.

연설을  들을  때에는  주장이  옳은지  옳지  않은지

주장의    타당성 을  생각해  봐야  해요."
C,195,국어,"1. 다음을 읽고 빈칸에 알맞은 말을 쓰세요.

을  따진다는  것은  올바른  성질인지  아닌지를  따진다는  말입니다.  연설

하는 사람이 올바른 주장을 하고 있는지 주장의                 을 판단해야 합니다."
C,196,국어,"2. 다음은 주장의 타당성을 판단하는 방법입니다. 맞는 것에 ○표 하세요.

1)  먼저  말하는 사람의  주장이  가치  있고  (  중요한  /  재미있는  )  주장인지  생각합니다.

2)  그리고  (  보고  들을  수  있는  /  실천할   수  있는  )  주장인지  판단합니다.

3)  마지막으로  주장에  대한  (  근거가  적절한지  /  목소리  크기가  큰지  )  따져  봅니다."
C,197,국어,"‘학교에 스마트폰을 가져오지 말아야 합니다. 왜냐하면 공부를 하는 데에 도움이 되지
않기 때문입니다.’라는 주장의 타당성을 판단해 보세요."
C,198,국어,"다음은 무엇인지 말해 보세요.

-  어느  초등학교의  마지막  졸업식에  대한  기사문을  읽고  눈물이  났습니다.

-  학교  신문에서  다양한  내용의  기사문을  읽을  수  있습니다.

-  기사문에  사진,  그림,  도표  등을  넣으면  내용을  좀  더  쉽고  생생하게  다른  사람들에게
전달할  수  있습니다.


기사문

은  보고  들은  사실이나  정보를  전하는  글이에요."
C,199,국어,"1. 다음을 읽고 맞는 것에 ○ 표, 틀린 것에 × 표 하세요.

1)  기사문은  책을  읽고  생각이나  느낌을  쓴  글입니다.  (            )

2)  신문을  보면  기사문을  읽을  수  있습니다.  (            )

3)  기사문에는  상상한  내용을  써야  합니다.  (            )

4)  기사문은  보고  들은  것을  다른  사람에게  전하기  위해  쓴  글입니다.  (            )"
C,200,국어,"2. 다음을 보고, 기사문을 어디에서 읽을 수 있는지 ○표 하세요.


①  신문

②  사전

③  인터넷"
C,201,국어,"오늘 하루 있었던 일 중에서 중요한 사건 하나를 기사문으로 쓴다면 어떻게 쓸지 말해
보세요."
C,202,국어,"다음을 보고 친구들이 무슨 이야기를 하는지 말해 보세요.

-  기사문은  육하원칙에  따라  써야  합니다.

-  육하원칙에  따라  글을  쓰면  일어난  일을  자세히  쓸  수  있습니다.

-  기사문을  쓸  때  육하원칙을  지키지  않으면  기사문이  갖추어야  할  조건을  생각하지  않은
것입니다.


육하원칙 은  기사문을  쓸  때  지켜야  하는

‘누가,  언제,  어디에서,  무엇을,  어떻게  왜’의  여섯  가지  원칙이에요."
C,203,국어,"1. 다음 빈칸에 육하원칙을 쓰세요.

누가        ?? ㉠                ?? ㉡                ?? ㉢             
   ?? ㉣                ?? ㉤"
C,204,국어,"2. 다음을 보고 서로 어울리는 것을 연결하세요.

1)   누가              ?                                              ?    ㉠ 
학교 앞 골목에서

2)   언제              ?                                              ?    ㉡ 
가슴에 안고 집으로 데려왔어요.

3)   어디에서        ?                                              ?    ㉢ 우리 반 
친구 민수가

4)   무엇을           ?                                              ?    ㉣ 길을 
잃은 강아지를

5)   어떻게           ?                                              ?    ? 
불쌍해 보여서 보살펴 주려고요.

6)   왜                 ?                                              ?    
㉥ 어제 오후 한 시쯤"
C,205,국어,여러분은 지금 무엇을 하고 있는지 육하원칙에 따라 말해 보세요.
C,206,국어,"다음 그림을 보고, 어떤 내용인지 말해 보세요.


유민이는  사과를
좋아합니다.

승규는  수박을
좋아합니다.

-  유민이는  사과를  좋아합니다.  그리고  승규는
수박을  좋아합니다.

-  유민이는  사과를  좋아하고  승규는  수박을
좋아합니다.


지수는  국어를
잘합니다.

지수는  수학을
잘  못합니다.

-  지수는  국어를  잘합니다.  그러나  수학은
못합니다.

-  지수는  국어를  잘하나  수학은  잘  못합니다.

-  늦잠을  잤습니다.  그래서  지각을  했습니다.

-  늦잠을  자서  지각을  했습니다.

늦잠을  잤습니다.          지각을  했습니다.


이어 주는 말 은  문장의  내용을  이어  주는  말이에요.

‘그리고,  그러나,  그래서’와  같은  낱말,

다른  낱말에  붙는  ‘-고,  -(으)나,  -어서’  등이  있어요."
C,207,국어,"1. 다음을 보고 서로 어울리는 것을 연결하세요.


1)   그리고

?                                     ?    ㉠ 두 문장의 내용이 원인과 결과일 때 사용해요.


2)   그러나

?                                     ?    ㉡ 두 문장의 내용이 서로 반대될 때 사용해요.


3)   그래서

?                                     ?    ㉢ 두 문장의 내용이 서로 비슷할 때 사용해요."
C,208,국어,"2. 다음 문장의 내용을 생각하면서 빈칸에 알맞은 말을 쓰세요.

1)  유민이는  사과를  좋아합니다.                        승규는  수박을  좋아합니다.

2)  지수는  국어를  잘합니다.                        수학은  못합니다.

3)  늦잠을  잤습니다.                        지각을  했습니다."
C,209,국어,"3. 다음 문장의 내용을 생각하면서 빈칸에 알맞은 말을 쓰세요.

1)  늦잠을  자               지각을  했습니다.

2)  지수는  국어를  잘하               수학은  못합니다.

3)  유민이는  사과를  좋아하               승규는  수박을  좋아합니다."
C,210,국어,"4. 다음 문장의 내용을 생각하며 빈칸에 알맞은 말을 <보기>에서 찾아 쓰세요.

1)  이  가방은  참  예뻐요.                     너무  비싸서  살  수가  없어요.

<보기>              그리고                           그러나                      그래서

2)  운동화가  너무                 신을  수  없어요.

<보기>              작고                           작으나                         작아서"
C,211,국어,여러분이 지금 무엇을 하고 있는지 이어 주는 말을 사용하여 말해 보세요.
C,212,국어,"다음을 보고 무엇을 하고 있는지 말해 보세요.

-  기자들은  사람들에게  알리고자  하는  내용을  취재합니다.

-  기자는  텔레비전이나  신문을  통해  뉴스를  보도합니다.

-  텔레비전에서  기자가  취재한  뉴스를  보도하고  있습니다.

-  요즘  학교  주변의  군것질  실태로  취재  계획을  세워서  보도를  하려고  합니다.

취재 는  뉴스를  전하기  위해  필요한  자료를  조사하여  얻는  것을  말해요.

보도 는  신문이나  방송을  통해  여러  사람에게  새로운  소식을  알리는  것을  말해요."
C,213,국어,"1. 다음은 지효가 동네 맛집을 소개하는 뉴스를 만든 과정입니다. ‘취재’와 ‘보도’

중에서 빈칸에 알맞은 말을 쓰세요.


어떤 내용을   ㉠            할지 회의를

해요. 동네 맛집으로 학교 앞
떡볶이집을 소개하기로 했습니다.

㉢            한 내용을 효과적으로

??

알리기 위해 기사를 쓰고 영상을

만들었습니다.

알리고자 하는 내용을

㉡            해요. 떡볶이집

??                                                                              
??

주인아저씨께 맛있는 떡볶이를 만드는
비결을 물어봤습니다.

친구들에게 동네 맛집에 대해

??                  전하려고 하는 내용을

㉣            했습니다."
C,214,국어,여러분이 취재하고 싶은 것이 있다면 무엇인지 말해 보세요.
C,215,국어,"다음을 보고 무엇을 하고 있는지 말해 보세요.

-  오늘  본  연극은  정말  감동적이었습니다.

-  연극  공연장에  관객이  매우  많았습니다.

-  연극에서  배우가  하는  말이나  장면의  설명을  적어  놓은  글이  대본입니다.

연극 은  대본에  따라  배우가  무대  위에서  공연을  하는  거예요."
C,216,국어,"1. 다음을 보고 서로 어울리는 것을 연결하세요.

1)                                                                           2)

?   ㉠  연극    ?

?                                                  ?

?   ㉡  희곡    ?"
C,217,국어,"2. 다음 빈칸에 알맞은 말을 쓰세요.

1)  희곡은               의  대본입니다.

2)                   을  하는  배우를  연극배우라고  합니다.

3)                   을  보러  가면  무대  위에는  배우가  있고,  무대  앞에는  관객들이
앉아  있습니다.

어휘 정리

연극을 할 때 꼭 필요한 것은 무엇일지 모두 말해 보세요."
